id,name,img,grade,lat,lng,phoneNumber,address
10,오렌지휘트니스,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_222%2F1441059415885epkHz_JPEG%2F106357486033872_0.jpg,,37.6124187963609,127.007767006217,904-8311,"서울특별시 성북구 보국문로 91  (정릉동,지하1층)"
11,체대입시FA,,4.68,37.5906268820981,127.019569294105,,"서울특별시 성북구 보문로30길 71, 패션빌딩 지하1층 (동선동2가)"
12,파워라인 휘트니스 클럽,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_38%2F1441077502135QVhIt_JPEG%2FSUBMIT_1362198691598_21120439.jpg,,37.6086004933525,127.015187001238,,"서울특별시 성북구 서경로11길 6, 3층 (정릉동)"
13,커브스 길음클럽,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210601_9%2F16225224318028CnAN_PNG%2FHwXUJI_NTNnWii0N2g-qimFJ.png,4.68,37.6047542475415,127.023040195601,02-942-7130,"서울특별시 성북구 길음로 20, 상가동 4층 409~412호 (길음동, 길음뉴타운 래미안6단지)"
14,워너비 짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220715_77%2F16578486285459Wu1H_JPEG%2FKakaoTalk_20220715_103005795.jpg,,37.6046592647627,127.043055141461,02-915-5579,"서울특별시 성북구 장월로1길 106, 4층 (하월곡동)"
15,에이치 짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220701_94%2F1656635627526zPft7_JPEG%2F1656634446105.jpg,4.67,37.61040549645,127.056906221867,,"서울특별시 성북구 화랑로 248, 15층 1501,1502,1503호 (석관동, 장위뉴타워)"
16,오라쁘띠휘트니스센터,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_118%2F1441034777843fwKox_JPEG%2F157069436047241_0.jpeg,,37.5937320611385,127.015978183574,029292214,"서울특별시 성북구 아리랑로 9, 2층 201호 (동소문동6가, 산맥프라자)"
17,에너메카 휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211204_199%2F1638597580620n5ze8_JPEG%2FKakaoTalk_20211204_145511264.jpg,,37.58552237312743,127.02771064773243,,"서울특별시 성북구 인촌로28길 16, 4층, 5층 일부층 (안암동5가, 안암랜드빌딩)"
18,3F 퍼스널 트레이닝,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180201_27%2F1517468938246tc11E_JPEG%2F0dM1ZSUGjlGEwH6ZbRZl91Gg.jpg,,37.5906892281302,127.017277149111,029221042,"서울특별시 성북구 보문로34길 35, 3층 (동선동1가)"
19,한성패스트짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180322_32%2F1521684587056mqq5w_JPEG%2FQ_KokwCifJ59xXmzmg4x8uOv.jpg,4.23,37.5906277076958,127.010147934769,,"서울특별시 성북구 동소문로 43, 흥화브라운 동소문빌딩 지하1층 101호 (동소문동4가)"
20,시티짐 필라테스&골프,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180531_93%2F1527750089636wYTFS_JPEG%2FzK33P6uCm7yt66e4aUZpOZZ1.jpg,,37.6010132669533,127.033166191324,070-4351-5453,"서울특별시 성북구 종암로 123, 지하2층 (종암동)"
21,트러스트짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190507_124%2F1557220227554wEeyI_JPEG%2Fy9M8YJYt6bemdC5hU515n9nu.jpg,,37.5861234210272,127.01920207553,,"서울특별시 성북구 보문로 124, 지하1층 (보문동1가)"
22,라몬 GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190305_9%2F1551791490368htNdJ_JPEG%2FbmUm7z6gLuv957721S9162Gl.jpg,,37.5887733310699,127.005322311133,,"서울특별시 성북구 성북로 5-1, 산빌딩 3층 (성북동1가)"
23,건강한 정릉,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210820_230%2F1629446244960fBuRP_JPEG%2FKsvV1h_2SuwSelDPnFE_o3Jy.jpg,,37.6052356966736,127.011670962813,,"서울특별시 성북구 보국문로 6, 지하층 (정릉동)"
24,에이블짐 돈암점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220712_188%2F1657593053137tvFwL_JPEG%2FKakaoTalk_20220701_141637060_01.jpg,4.78,37.5944725333435,127.012706037821,,"서울특별시 성북구 성북로4길 52, 스포츠센터동 지하2층 5301호 (돈암동, 한신한진아파트)"
25,스타짐 정릉,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191007_196%2F1570455282155XOIVr_JPEG%2Fc_j6NEqOxq_NLyLC9XFt7I-L.jpg,4.82,37.6008116138803,127.014471992987,,"서울특별시 성북구 북악산로 809, 정릉우성스카이상가 지하1층 (정릉동)"
26,솜솜 스포츠,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200524_165%2F1590311958194AUXMp_JPEG%2FKRFIwOPVtlrdrQCYQPFKusHK.jpeg.jpg,4.75,37.6088639482975,127.01008574376,,"서울특별시 성북구 보국문로 50, 청수프라자 4층 402,403호 (정릉동)"
27,커브스 월계클럽,,4.83,37.6229473543321,127.048397229405,02-941-6330,"서울특별시 성북구 월계로40길 7, 센트럴타운 506,507호 (장위동)"
28,당신의 PT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211125_75%2F16378173690467rkd3_PNG%2FKakaoTalk_20211125_141402026.png,,37.6032285064084,127.017866208389,,"서울특별시 성북구 정릉로 307, 지하2층 213호 (정릉동, 길음뉴타운10단지)"
29,크로스핏로꼬,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210413_105%2F1618309126551EO9PH_JPEG%2FOdlVDJld6zQKcEYvzRl22vkW.jpeg.jpg,4.94,37.5884338916422,127.017698158075,,"서울특별시 성북구 보문로 152, 윤홍빌딩 B2층 (삼선동5가)"
30,본피트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220621_199%2F1655781619782ma6vV_JPEG%2F3EAB1809-935D-4126-A518-E0051F587175.jpeg,,37.5894060678552,127.007532390232,,"서울특별시 성북구 동소문로 13, 일화빌딩 4층 (동소문동1가)"
31,이너라인GYM 월곡점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220716_228%2F1657939727974f4OwC_JPEG%2FKakaoTalk_20220716_114517590.jpg,4.5,37.6059798457287,127.04522327855,,"서울특별시 성북구 장월로1길 57, 3층 (상월곡동)"
32,노바디짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220505_5%2F1651758226517pMRiV_PNG%2F%25B7%25CE%25B0%25ED.png,,37.5921675534937,127.01549221016,02-921-9989,"서울특별시 성북구 동소문로 92, 강윤빌딩 2층 (동소문동5가)"
33,ARDIEM PT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210914_150%2F16315982496392iJWy_PNG%2F-xPN7o5RAgvUfH52u-zE9tQi.png,,37.606911063533,127.028676924243,,"서울특별시 성북구 동소문로 304, 5층 (하월곡동)"
34,샤크짐2호점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220131_299%2F1643610556056zfTdA_JPEG%2F9CAF02BF-FE0B-43E7-A5EA-4931261E99C0.jpeg,,37.5839932402134,127.030215687855,,"서울특별시 성북구 고려대로26길 49, B01호 (안암동5가)"
35,닥터스트렝스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220613_153%2F1655091509048EsFaf_JPEG%2FIMG_6161_-_%25BA%25B9%25BB%25E7%25BA%25BB.jpg,5.0,37.5859196960195,127.028968108615,,"서울특별시 성북구 고려대로22길 5, B01호 (안암동5가)"
36,업타운 휘트니스 돌곶이점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220218_107%2F1645168690051EgL2n_JPEG%2FKakaoTalk_20220218_161211255.jpg,5.0,37.6108084430812,127.057598983298,02-967-0555,"서울특별시 성북구 화랑로 254, 대성프라자 4층 (석관동)"
37,핏플랜,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211210_285%2F1639120006194hx4zy_JPEG%2F39269476-EE7F-4A3C-9257-AE88AA63CE2F.jpeg,,37.6186052358663,127.045889130711,,"서울특별시 성북구 돌곶이로 217, 2층 (장위동)"
38,탐휘트니스 길음,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220703_185%2F16568179296551ktQK_PNG%2FIMG_5586.,,37.6067448922562,127.027665075735,02-988-9682,서울특별시 성북구 동소문로 295 (길음동)
39,짐포레스트,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220402_235%2F1648900170636XEob3_JPEG%2F1648899673166-0.jpg,,37.5897985732925,127.008377543816,070-7788-0925,"서울특별시 성북구 성북로2길 48, 2층 (동소문동1가)"
40,올인원짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220603_2%2F1654233752164zOIJ2_JPEG%2F%25BF%25C3%25C0%25CE%25BF%25F8%25C1%25FC%25B7%25CE%25B0%25ED_%25BA%25ED%25B7%25A2.jpg,,37.5869754658165,127.018792434115,,"서울특별시 성북구 보문로 134, 지하1층 (보문동1가)"
