id,name,img,grade,lat,lng,phoneNumber,address
19,데일리 피트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200312_165%2F1583991175590zLjAr_PNG%2F-bPy2oLMRryUfdQosCE6Evpm.png,4.91,37.4953927630443,127.131071157165,400-1388,"서울특별시 송파구 동남로 202 (가락동, 광성빌딩)"
20,DM휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200401_160%2F1585729099811vhEn9_JPEG%2FAIc0e7zMGzU_BmqK0zryEmTs.jpg,,37.5056869537327,127.11797146587,463-5790,서울특별시 송파구 오금로24길 13 (송파동)
21,프리짐 휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210123_55%2F1611357517849d4hHh_JPEG%2Fj_kRdggRXXBbenilq-tlVggA.jpg,,37.5283405185836,127.116695589801,,서울특별시 송파구 올림픽로47길 19 (풍납동)
22,글로리짐,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200222_220%2F1582364654651N5Hl9_JPEG%2F0dJolVNHYSqQ5vYu25lHv9bn.jpg,,37.5037923501544,127.095613956636,070-8958-3169,서울특별시 송파구 백제고분로31길 14 (삼전동)
23,마크짐휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190906_228%2F1567752244375k6oa8_JPEG%2Fpza_fJn4lZW3H1it8WvU6imr.jpg,4.64,37.5032855903505,127.108482563147,,서울특별시 송파구 송파대로 405 (석촌동)
24,제이팀,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210217_232%2F1613550862334Cq8SC_JPEG%2FQz0SPnK5Ue1r5dJM3yX6a0Vc.jpeg.jpg,,37.5213592954462,127.104971745978,,서울특별시 송파구 올림픽로 435 (신천동)
25,더디젤,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200316_165%2F1584343500320Pm63H_PNG%2FmUylk6Y8z_DgnV3RwEhqFZAo.png,,37.503569063928,127.089185240922,,서울특별시 송파구 백제고분로22길 4 (삼전동)
26,바디퓨처,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210519_196%2F1621416652503dO73F_JPEG%2FZn6hYbO-N2Gl4M4H0_ofUWle.jpg,,37.5064218417535,127.079844485509,,서울특별시 송파구 백제고분로 116 (잠실동)
27,아이디얼핏,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190902_239%2F1567390489330nLscO_JPEG%2FoRPg9kAStLKFyiLgdFXzePrb.jpg,,37.5061871117755,127.097511756848,02-2202-6265,"서울특별시 송파구 삼학사로 100, 3층 (석촌동, 그랜드빌딩)"
28,RESTART GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191030_236%2F1572414176458pKzgY_JPEG%2FmykfES14ZXHPO-XwqcH6hyfj.jpeg.jpg,,37.5069630013895,127.090682086454,,"서울특별시 송파구 삼전로 100, 아카데미빌딩 2층 4-1호 (삼전동)"
29,flex gym,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220121_147%2F1642746295389XzqYn_JPEG%2FKakaoTalk_20220121_152203943.jpg,,37.4814511720735,127.126389567724,,"서울특별시 송파구 새말로8길 14, 건영아파트 상가 2층 (문정동)"
30,핏존,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211008_75%2F1633704542772uLb7a_JPEG%2Fc5Wm-TwTi28pQ8snXata1qlN.jpg,4.92,37.5013140812678,127.108699560729,,"서울특별시 송파구 가락로 114, 신우빌딩 6층 (석촌동)"
31,Dr.Line PT GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211222_237%2F1640159864162D96yR_JPEG%2FB6E1B911-9EB9-4CBE-BEC8-566B00B87D2F.jpeg,,37.5035793598135,127.109121974761,,서울특별시 송파구 송파대로 406 (송파동)
32,Crossfit 피어스 배틀,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191221_84%2F1576920069444Nkafo_JPEG%2FO4wr_-_-4NBdra8cSPYhLy3C.jpg,,37.5101971951265,127.081088024208,,서울특별시 송파구 올림픽로10길 16 (잠실동)
33,BodyCafe,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_33%2F1441048926624JAOnd_JPEG%2FSUBMIT_1325076001462_20399659.jpg,,37.5092815256802,127.125391852502,02-412-2253,서울특별시 송파구 위례성대로18길 31-12 (방이동)
34,바디플래너,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151104_298%2F1446611016055U0ORf_JPEG%2FSUBMIT_1446610496973_37253677.jpg,5.0,37.5079023473102,127.087997061978,,서울특별시 송파구 석촌호수로 100 (잠실동)
35,위너핏,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220415_137%2F1650005343477QGIUK_PNG%2F%25B7%25CE%25B0%25ED.png,,37.5096840391612,127.123907241992,02-6418-9600,서울특별시 송파구 마천로 25 (방이동)
36,크로스핏앤서,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_179%2F1441049681605zqf6e_JPEG%2FSUBMIT_1422264249702_36208743.jpg,,37.510129171453,127.130972166064,,서울특별시 송파구 위례성대로 180 (오금동)
37,코치짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220120_150%2F1642660399542bqq6H_PNG%2F%25C1%25A6%25B8%25F1_%25BE%25F8%25C0%25BD-2.png,4.7,37.5063567070468,127.120876340354,02  21473040,"서울특별시 송파구 오금로 247 (방이동, 건양빌딩)"
38,라이즈업 피티짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190424_43%2F1556083153765bYKpo_JPEG%2FBJ5DXq4ETVzNJB6JFocGgcp8.jpg,,37.4828882566881,127.125736105568,,"서울특별시 송파구 새말로 105 (문정동, 현석빌딩)"
39,큐이디골프아카데미 잠실점,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220409_39%2F1649507837396yqOcU_JPEG%2F9D9FC56A-D0FC-48EA-80E6-0C0B17A0DF16.jpeg,,37.5177325159958,127.104433208829,,"서울특별시 송파구 올림픽로35길 93, B2층 (신천동, 더샵스타리버)"
40,다이나믹 짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220127_270%2F1643282960112mNw5L_PNG%2F%25B3%25D7%25C0%25CC%25B9%25F6_%25BB%25E7%25C1%25F8.png,,37.50988439384,127.079724097941,02-417-7670,"서울특별시 송파구 백제고분로7길 8-12 (잠실동, 승현빌딩)"
41,삼전W짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160303_15%2F1456988455925jQQxO_JPEG%2F176175517062331_0.jpeg,,37.5038138229485,127.089004805718,02-420-4378,"서울특별시 송파구 백제고분로 202 (삼전동, 두레빌딩)"
42,로그짐 잠실새내점,,4.99,37.5107020036631,127.086211355223,,"서울특별시 송파구 석촌호수로 61, 상가동 B110호 (잠실동, 트리지움)"
43,Refresh PT Gym,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160426_125%2F1461637766481X5Umo_JPEG%2F176371547870126_0.jpeg,,37.5052537370259,127.117804530879,,"서울특별시 송파구 오금로32길 14, 101동 208-2호 (송파동, 송파삼성래미안아파트)"
44,MUTO FIT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160425_242%2F1461553276563Bl5Re_JPEG%2F176371593456320_0.jpeg,,37.5174846188512,127.103444795508,,"서울특별시 송파구 올림픽로35가길 9, B01호 (신천동, 잠실 푸르지오 월드마크)"
45,리복크로스핏문정,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200130_291%2F1580372342025edGfz_JPEG%2FMvO40OsxLToGjXBzuPg6Oyur.jpg,,37.4896194718557,127.123374305382,02-402-7668,"서울특별시 송파구 동남로 108, 지하1층 1호 (문정동, 모즈아울렛)"
46,얼라인 프라이빗 짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161219_62%2F1482114056465TdOLL_JPEG%2F177169515075724_0.jpeg,,37.5093225310059,127.124872436196,02-423-1101,"서울특별시 송파구 마천로 35, 3호 (방이동, 태웅빌딩)"
47,Elite training center,,,37.5151328417999,127.118119692644,,"서울특별시 송파구 위례성대로 52, 지하1층 (방이동)"
48,파크하비오휘트니스&골프,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210611_164%2F1623384981888nJuSc_JPEG%2FgwFefeSNeSmID52Whba0n90k.jpg,4.12,37.4796683841344,127.124913859704,02-6925-6922,"서울특별시 송파구 송파대로 111, 하비오길 중앙로 202동 202, B01호 (문정동, 파크하비오)"
49,운동케어짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220112_96%2F1641994911728sYz1D_JPEG%2FCDCA6310-7C0F-469D-903E-742EB34AB6C4.jpeg,,37.5093643015495,127.129096588722,,"서울특별시 송파구 양재대로72길 15, 상가2동 지하층 비101호 (오금동, 현대백조아파트)"
50,짐퍼스트 법조타운,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190502_90%2F1556781927579yNUpl_JPEG%2Fsfsp_lQKKHTF2R_C1BvtfJra.jpg,,37.4860552797801,127.12100938212,,"서울특별시 송파구 법원로 114 (문정동, 엠스테이트)"
51,무브 360,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200107_143%2F1578358908350X4sI6_JPEG%2F4IuoTUpupgR3mIbBrseAp3Pb.jpg,4.78,37.5137519612953,127.104446890835,02-2007-8546,"서울특별시 송파구 올림픽로 300, 6층 (신천동)"
52,서세환 짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171220_161%2F1513740810213jcPWE_JPEG%2FiYy4sQFYLsDAhHEy1eCAdETL.jpg,,37.5067890685613,127.080276917987,02-413-1340,"서울특별시 송파구 백제고분로 119, 덕원빌딩 지하1층 (잠실동)"
53,오하운 GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220715_30%2F1657855581221TF1MX_JPEG%2FKAKAOWORK_Share_2022_04_19_2.,4.88,37.5084489160985,127.110686594807,,"서울특별시 송파구 백제고분로 419, 유정빌딩 지하1, 지상2층 (송파동)"
54,바디클락,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180116_153%2F1516066420203aMlrh_JPEG%2FlhGn2wvR8NoLBwtpORo1Yqro.JPG.jpg,4.86,37.4807917612963,127.120842269438,,"서울특별시 송파구 새말로 62, 송파 푸르지오시티 (문정동)"
55,아미부트캠프,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_248%2F1649786224360qvBBY_JPEG%2F1649784049551.jpg,4.59,37.5114222229466,127.107771020245,,"서울특별시 송파구 석촌호수로 296, 대성빌딩 (송파동)"
56,젠틀브로스짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180129_183%2F1517216553584oc16T_JPEG%2Fzd5Q8ItZqUhP4h-64R4CNDGe.jpg,4.0,37.5067386505095,127.094364003552,02-418-0111,"서울특별시 송파구 석촌호수로 156, 삼전동썬프라자 (삼전동)"
57,이모션 짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190313_220%2F1552462540109XhNQO_PNG%2F7UPy66rmrIpJANPoRsba4i-T.png,,37.5104994583201,127.079398782259,070-8801-2510,서울특별시 송파구 백제고분로7길 3 (잠실동)
58,아이디얼바디(IDEAL BODY),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220303_246%2F1646255739483LCmwH_JPEG%2FScreenshot_20220303-061513_Gallery.jpg,,37.5164544783699,127.114319548742,,"서울특별시 송파구 위례성대로 18, 금복빌딩 (방이동)"
59,바디퍼포먼스짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_119%2F1655367622646FKvu5_JPEG%2F%25BB%25E7%25BA%25BB_-%25B9%25D9%25B5%25F0%25C6%25DB%25C6%25F7%25B8%25D5%25BD%25BA_%25B7%25CE%25B0%25ED.jpg,,37.4973585482535,127.133352022917,02-402-3999,"서울특별시 송파구 동남로 234, 진넥스베르디엠 2층 (가락동)"
60,크로스핏 힙스터 (Crossfit Hipster),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211116_52%2F1636999652618UCRol_PNG%2F14281BD8-497B-457D-8611-F81F79F57275.png,,37.4862886803897,127.132157219215,,"서울특별시 송파구 새말로 177, MK빌딩 (문정동)"
61,스포웰짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180619_271%2F1529406685413xOLba_JPEG%2FQJ1AZ3MdAcoRy6snX69Tbu1H.jpg,4.64,37.4868456339581,127.120489970866,,"서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 (문정동)"
62,DOUBLE S GYM,,4.98,37.5113241942823,127.112505297459,02-414-7582,"서울특별시 송파구 백제고분로 455, 성보빌딩 2층 (방이동)"
63,리키PT STUDIO,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180912_202%2F1536720738316okVlE_JPEG%2F846XKHlUqr3rq1_0K_mei1cH.jpg,,37.4823177572578,127.122110013915,,"서울특별시 송파구 법원로4길 6, 문정아이파크 3층 (문정동)"
64,GREEN DAY GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190930_31%2F1569819593113GQO0H_JPEG%2FXR4JrZDu2fis05l3m9v_t8iY.jpg,,37.5037486871523,127.089234537921,,"서울특별시 송파구 백제고분로 204, 에스엔씨빌딩 (삼전동)"
65,삼손헬스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190209_102%2F1549709277140fhvLE_PNG%2F10l9Bdsqk1r_STPriquAin2O.png,,37.5067958275495,127.090495948108,02-419-9908,서울특별시 송파구 삼전로 96 (삼전동)
66,The third Place,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220705_118%2F1657004953999tnvac_JPEG%2FKakaoTalk_20220210_163931707_01.jpg,,37.5035154093716,127.088646166863,,"서울특별시 송파구 백제고분로22길 4-11, 지하1층 (삼전동)"
67,채움 P.T,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180718_99%2F153189157404469GEF_JPEG%2Fnq8jFPEq08kliqlbiYojbVLU.jpg,,37.4866243763878,127.12989992815,,"서울특별시 송파구 송이로30길 19, 201호 (문정동, 형정빌딩)"
68,Move Gym,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220404_17%2F1649024535789arKHX_JPEG%2FDSC02389.,,37.5109546754847,127.109939835993,,"서울특별시 송파구 오금로 136, 청양빌딩 (송파동)"
69,나비드짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220408_104%2F1649411587127BaO2g_JPEG%2FKakaoTalk_20220408_185242958.jpg,4.68,37.4812079970908,127.142907401149,024079422,"서울특별시 송파구 위례광장로 200, 에스비트램스퀘어 10층 (장지동)"
70,더블에스휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211110_11%2F1636542269221vFlwY_JPEG%2Fakz_8Bn1gj5x8xAmz-r2vNKs.jpeg.jpg,4.71,37.481085538274,127.142394775398,,"서울특별시 송파구 위례광장로 188, 아이온스퀘어 (장지동)"
71,더 메이트,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200417_206%2F1587104739612y6HWw_JPEG%2Fimage.jpg,4.76,37.4826157890248,127.122826416048,400-1907,"서울특별시 송파구 법원로4길 10, 힐스테이트에코문정 2층 218,219,215호 (문정동)"
72,커브스 석촌클럽,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210312_40%2F1615508708489uL8nE_PNG%2FTGfDnNuTRTzO_KiU7RNJtYla.png,,37.4993747072008,127.102297968653,423-7330,"서울특별시 송파구 가락로 54, 5층 (석촌동)"
73,박제성 운동케어 CHI & FIT 퍼스널 트레이닝,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190903_205%2F1567509337629teShC_PNG%2F5GCgNC7sbigDhp9AyzQcZvpL.png,,37.494088768887,127.142856289385,02-6954-6914,"서울특별시 송파구 오금로 483, 거여정형외과 5층 (거여동)"
74,라이트짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200808_160%2F1596862270142C316L_PNG%2FAr55wzYu_dPFY_Q8Bw0D4Mr8.png,4.98,37.5064714803482,127.121154523531,02-424-9682,"서울특별시 송파구 오금로31길 3, 우성빌딩 지하층 (방이동)"
75,올바로 짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200715_7%2F1594799161332e4wcS_PNG%2FmXNOcGK_TuYGTrCYCyDvyHYi.png,,37.4841717165259,127.11662550073,,"서울특별시 송파구 법원로9길 26, 에이치비지니스파크 c동 지하층 112~119호 (문정동)"
76,트윈짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220426_248%2F1650959111188jjm6j_JPEG%2F0724CB2A-D4B8-4959-B4C2-F13E74805A60.jpeg,5.0,37.507478828335,127.12920802596,,"서울특별시 송파구 마천로 79, 장한빌딩 4층 (오금동)"
77,가디언 오브 갤럭시 PT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191105_269%2F1572959979586sEjGp_JPEG%2F4G9wRbE_rO26SmoI-_w7X6ge.jpg,,37.512084433428,127.08418616626,,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 5층 5비 11호 (잠실동)"
78,페인스톰 잠실,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191220_69%2F1576817129151I58SE_PNG%2F9pM00Xx7Jf2aeEo6h9AUEq2A.png,4.94,37.5114162901687,127.081689148468,02-415-1477,"서울특별시 송파구 올림픽로 100, 효창타워 지하1층 (잠실동)"
