,id,name,img,grade,lat,lng,phoneNumber,address,naver_map_url,address2
10,10,커브스 상도클럽,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210326_275%2F1616725081197VlEj7_JPEG%2F7tK_klskyd_pEl_B-jDvGCNT.jpeg.jpg,4.63,37.4969894833049,126.952614412075,02-815-3040,"서울특별시 동작구 상도로 352, 3층 (상도동)",34331455,서울 동작구 상도로 352 3층
11,11,해가든짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201004_111%2F1601755716558HoVUX_JPEG%2FN0kD6wy-_GlEJQu-qLuHFQwn.jpeg.jpg,4.67,37.5066265781961,126.962183786625,,"서울특별시 동작구 서달로 150, 지1층 (흑석동, 이랜드해가든)",37002614,서울 동작구 서달로 150 해가든상가 B01호
12,12,코드짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220308_17%2F1646747465181BcX3Q_JPEG%2F2022_0307_00530000.jpg,4.96,37.5103107126825,126.9458007938,,"서울특별시 동작구 만양로8길 63, 2~4층 (노량진동)",36281903,서울 동작구 만양로8길 63
13,13,짐퍼스트 동작점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220722_162%2F1658460280200Iuwkq_PNG%2F%25B1%25D7%25B7%25EC%25C7%25C7%25C6%25BC.,3.95,37.4910969139998,126.911813692107,,"서울특별시 동작구 여의대방로 22, 205호 (신대방동, 우성상가)",1102950306,서울 동작구 여의대방로 22 우성쇼핑센터 2층
14,14,엠에이치 토탈 휘트니스 신대방,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150908_211%2F1441646633786i3sg7_JPEG%2FSUBMIT_1441645923372_36993782.jpg,4.67,37.4899432805842,126.907821825149,02-848-9696,"서울특별시 동작구 시흥대로 654, 4층 (신대방동)",36993782,"서울 동작구 시흥대로 654 서진빌딩 4층, 5층"
15,15,러너 피트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220422_27%2F1650631502948d8gAm_JPEG%2F%25BB%25F3%25B5%25B5%25B5%25BF%25C7%25EF%25BD%25BA%25C0%25E52.jpg,,37.4970019422426,126.943642572569,02-822-1602,"서울특별시 동작구 양녕로 170 (상도동, 상도동 롯데캐슬비엔)",37521166,서울 동작구 상도동 216-3
16,16,리턴투 필라테스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160328_275%2F14591254204113npfP_JPEG%2F176278496679685_0.jpeg,4.58,37.4999513063416,126.929559239366,02-845-8945,"서울특별시 동작구 상도로 81, B201호 (대방동, 대방동크리닉센타)",37699818,서울 동작구 상도로 81 대방동크리닉센타
17,17,크로스핏 포스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160524_199%2F1464094968842vTB7g_JPEG%2F176474623268722_1.jpeg,,37.5119227773861,126.926740433755,821-9190,"서울특별시 동작구 여의대방로54길 14, 지1층 (대방동, 경준빌딩)",37864961,서울 동작구 여의대방로54길 14
18,18,휘트니스 452,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200104_90%2F1578138639823ejKx5_JPEG%2FwNdgPKEUgLgqcQvoiZq9ppYc.jpg,4.5,37.5065990536717,126.966516645021,02-825-3351,"서울특별시 동작구 흑석한강로 2, 302호 (흑석동, 흑석한강센트레빌)",36395457,서울 동작구 흑석한강로 2 센트레빌상가 3층 휘트니스452
19,19,더블유짐 상도점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220110_232%2F1641824069634HTI67_JPEG%2FScreenshot_20220110-231103_Gallery.jpg,,37.5003398243355,126.950513003004,02-813-0010,"서울특별시 동작구 상도로 311, 2층 (상도1동)",38214519,서울 동작구 상도로 311 2층
20,20,원투원휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170902_149%2F1504326017222LciLn_PNG%2FrfS3CJeBDUGJkZSEluZAGXtz.png,4.53,37.5122385559486,126.941386601536,823-0121,"서울특별시 동작구 장승배기로28길 20, 지1층 (노량진동)",none,
21,21,바디킹PT샵,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220713_90%2F1657692037070F8g7G_JPEG%2F1657691706869.jpg,4.82,37.4995449770673,126.929148090508,,"서울특별시 동작구 상도로 78, 3층 (대방동)",1728630366,서울 동작구 상도로 78 3층
22,22,크로스핏 보라매. 엘루이짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220714_22%2F1657782767530p45kp_PNG%2FUntitled-2-02.png,4.57,37.4906995321938,126.923944114665,,"서울특별시 동작구 보라매로5가길 24, 지하2층 (신대방동, 보라매나산스위트)",36459268,서울 동작구 보라매로5가길 24 나산스위트 지하2층 크로스핏보라매&엘루이짐
23,23,예스휘트니스센터,,4.0,37.4988226340989,126.930349426426,02-3280-3030,"서울특별시 동작구 국사봉1길 32, 성대빌딩 3층 (상도동)",20614467,서울 동작구 국사봉1길 32 성대빌딩
24,24,클레어 피트니스 필라테스&PT 이수역점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220624_98%2F1656064688780aMecc_PNG%2FKakaoTalk_20220624_185708711.png,,37.4841524346992,126.981632132981,,"서울특별시 동작구 동작대로 85, 5층 (사당동)",1099353212,서울 동작구 동작대로 85 우석빌딩 5층
25,25,투혼짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_160%2F1441033893718zbmCW_JPEG%2FSUBMIT_1426577257122_35966449.jpg,,37.5131871681767,126.945213824561,070-8836-9158,"서울특별시 동작구 만양로18길 15, 3층 (노량진동)",35966449,서울 동작구 만양로18길 15 3층
26,26,Keep Fit studio,,,37.5078153336005,126.947899611012,,"서울특별시 동작구 만양로 38, 1층 (노량진동)",1621093212,서울 동작구 만양로 38
27,27,고위드 피트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220523_32%2F1653298256964k89eI_JPEG%2F%25B0%25ED%25C0%25A7%25B5%25E5-%25BA%25B8%25B6%25F3%25B8%25C5%25C1%25A1.jpg,,37.4920901355933,126.923508147169,02-848-8484,"서울특별시 동작구 보라매로5길 35, 2층 (신대방동, 파크스퀘어,보라매현대APT)",1045120052,서울 동작구 보라매로5길 35 2층 고위드 피트니스 보라매점
28,28,커브스 사당클럽,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210930_51%2F1632975389387ziigm_PNG%2Fo6MyS1ViG83JSNE_GgVJj65F.png,,37.4884520759924,126.978107297965,02-3482-7330,"서울특별시 동작구 동작대로29길 69, 금강산보석불가마사우나 404호 (사당동)",1666912566,서울 동작구 동작대로29길 69 4층 404호 커브스 사당클럽
29,29,J.J GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220603_131%2F1654220368015CqF3h_JPEG%2FKakaoTalk_20220603_090359209_03.jpg,,37.5132655453299,126.942168403859,,"서울특별시 동작구 노량진로 146, 이데아빌딩 지1층 (노량진동)",1027972754,서울 동작구 노량진로 146 지하 1층
30,30,엑스 콩고,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200730_216%2F1596073444503ezDHN_JPEG%2FDwHBAfob76YRlF4rBzT3jtzR.jpg,,37.512756878817,126.941700638806,02-814-9628,"서울특별시 동작구 노량진로 140, 메가스터디타워 B201, B203~B207호 (노량진동)",39818614,서울 동작구 노량진로 140 메가스터디타워
31,31,모브트레이닝 센터,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210715_106%2F1626335993022baSA9_PNG%2FuzpaOn5VJZEmoVZxsIGMu_3r.PNG.png,,37.5121830815913,126.932178750257,02-6884-4619,"서울특별시 동작구 등용로 124, 삼하빌딩 지1층 (대방동)",1263828292,서울 동작구 등용로 124 B1
32,32,펠리스짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220123_159%2F1642929577222AC9nD_JPEG%2FKakaoTalk_20220123_181759953.jpg,,37.4996876886461,126.921171440403,,"서울특별시 동작구 상도로 8, 3층 (대방동)",1892839814,"서울 동작구 상도로 8 3,4층"
33,33,얼티밋크로스핏 이수점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201124_99%2F1606210006779DyqkU_JPEG%2FjwEgmc3ZKQ6p7Qx_TZCq5cFg.jpg,,37.4818979200336,126.980442816901,,"서울특별시 동작구 동작대로13길 12, 자매빌딩 지층 (사당동)",1222771303,서울 동작구 동작대로13길 12
34,34,휘트니스 벨라,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220324_122%2F1648106216701apu3h_JPEG%2F%25C0%25CC%25B9%25CC%25C1%25F61.jpg,,37.4883332843569,126.979917728895,,"서울특별시 동작구 동작대로29길 36, 지하1층 (사당동)",1581837115,서울 동작구 동작대로29길 36 지하1층
35,35,업투 이수역점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210709_121%2F1625818613166DBNBo_JPEG%2F-ZayR7uDhlB_YxCji0q-9-CH.jpg,,37.4884520759924,126.978107297965,,"서울특별시 동작구 동작대로29길 69, 금강산보석불가마사우나 6층 601호 (사당동)",1476703772,서울 동작구 동작대로29길 69 6층
36,36,더 본짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211025_232%2F1635145320083usuHA_JPEG%2FtmsDgkVfNT9HkC9546c-ar54.jpg,,37.5040397881991,126.948784268148,,"서울특별시 동작구 양녕로 269-1, 상도한의원 지1층 (상도1동)",1246549593,서울 동작구 양녕로 269-1 지하1층
37,37,아이런 휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170110_148%2F1484053399631B6Djv_JPEG%2F186060623339501_0.jpeg,,37.4969397553084,126.953540835787,02-825-5454,"서울특별시 동작구 상도로 357, 지하2층 (상도동)",957515691,서울 동작구 상도로 357 강남상가아파트 지하1층
38,38,피트니스 킹덤,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220302_62%2F1646223192190Su6AH_JPEG%2F12.jpg,,37.4999679815238,126.927338710386,,"서울특별시 동작구 상도로 61, 지1층 (대방동, 대방주상복합빌딩)",1480711513,서울 동작구 상도로 61 지하1층
39,39,바디테일러 PT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220128_80%2F16433509240756Gq7l_JPEG%2FIMG_20210808_132751_685.jpg,,37.4990877047725,126.925611349157,,"서울특별시 동작구 여의대방로24길 101, 4층 (대방동)",1024235832,서울 동작구 여의대방로24길 101 4층 (서울특별시 동작구 대방동 404-4 4층)
40,40,클럽컬리넌,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220317_97%2F1647492810578Ei3kv_JPEG%2F20220317_125600.jpg,,37.4863323127883,126.980927405478,,"서울특별시 동작구 동작대로25길 16, 6~7층 (사당동)",38019638,서울 동작구 동작대로25길 16 cs빌딩 6.7층 클럽컬리넌
41,41,트루머슬짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220312_218%2F1647075057808WV4l0_JPEG%2FKakaoTalk_20200606_233307118_05.jpg,,37.4955550868899,126.953537170246,,"서울특별시 동작구 상도로62길 29, 지하1층 (상도동)",1889011410,서울 동작구 상도로62길 29
42,42,프롬 베이스먼트,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220529_96%2F1653818448806ERqmO_JPEG%2FIMG_4989_2.jpg,,37.4978979797354,126.925983565896,,"서울특별시 동작구 여의대방로22길 110, 지1층 (신대방동)",1686875372,서울 동작구 여의대방로22길 110 B1
